cr_id,gender,age,race
1004060,FEMALE,72.0,BLACK
1004064,MALE,24.0,BLACK
1004065,MALE,23.0,BLACK
1004068,MALE,,BLACK
1004082,MALE,26.0,BLACK
1004085,FEMALE,24.0,BLACK
1004100,MALE,28.0,BLACK
1004101,MALE,26.0,BLACK
1004103,MALE,43.0,BLACK
1004104,MALE,,
1004104,MALE,,
1004104,MALE,,
1004105,MALE,42.0,BLACK
1004106,MALE,47.0,BLACK
1004107,MALE,31.0,BLACK
1004108,MALE,36.0,BLACK
1004110,MALE,35.0,BLACK
1004112,FEMALE,,BLACK
1004114,MALE,21.0,BLACK
1004115,MALE,23.0,BLACK
1004115,MALE,25.0,BLACK
1004122,MALE,51.0,BLACK
1004126,MALE,47.0,WHITE
1004137,MALE,22.0,BLACK
1004140,FEMALE,,BLACK
1004143,MALE,32.0,BLACK
1004145,FEMALE,22.0,HISPANIC
1004152,FEMALE,26.0,BLACK
1004153,MALE,50.0,BLACK
1004165,MALE,46.0,BLACK
1004173,MALE,24.0,BLACK
1004176,MALE,35.0,BLACK
1004178,MALE,35.0,BLACK
1004181,FEMALE,,WHITE
1004181,MALE,38.0,HISPANIC
1004182,MALE,27.0,BLACK
1004192,MALE,36.0,BLACK
1004193,FEMALE,35.0,WHITE
1004194,MALE,72.0,WHITE
1004195,MALE,35.0,BLACK
1004195,MALE,41.0,BLACK
1004196,FEMALE,28.0,BLACK
1004196,FEMALE,36.0,BLACK
1004196,FEMALE,,BLACK
1004201,FEMALE,53.0,BLACK
1004208,FEMALE,24.0,BLACK
1004213,FEMALE,25.0,BLACK
1004216,FEMALE,24.0,BLACK
1004223,MALE,48.0,BLACK
1004234,MALE,26.0,BLACK
1004239,MALE,29.0,BLACK
1004242,MALE,,BLACK
1004242,FEMALE,,BLACK
1004246,FEMALE,24.0,BLACK
1004249,FEMALE,26.0,BLACK
1004249,FEMALE,27.0,BLACK
1004250,MALE,47.0,BLACK
1004251,MALE,37.0,BLACK
1004252,MALE,27.0,BLACK
1004253,MALE,39.0,BLACK
1004261,MALE,36.0,BLACK
1004261,FEMALE,57.0,BLACK
1004271,MALE,27.0,BLACK
1004283,MALE,,BLACK
1004289,MALE,,BLACK
1004291,MALE,,BLACK
1004293,FEMALE,,BLACK
1004294,FEMALE,32.0,HISPANIC
1004304,FEMALE,22.0,BLACK
1004308,MALE,32.0,BLACK
1004308,MALE,31.0,BLACK
1004315,MALE,26.0,BLACK
1004323,MALE,37.0,HISPANIC
1004330,FEMALE,22.0,HISPANIC
1004333,MALE,26.0,BLACK
1004333,MALE,33.0,BLACK
1004334,FEMALE,48.0,BLACK
1004341,MALE,,BLACK
1004345,MALE,,BLACK
1004349,FEMALE,,BLACK
1004349,FEMALE,,BLACK
1004349,FEMALE,,BLACK
1004349,FEMALE,33.0,BLACK
1004349,FEMALE,60.0,BLACK
1004350,MALE,,BLACK
1004350,MALE,29.0,BLACK
1004351,MALE,25.0,BLACK
1004362,MALE,,WHITE
1004363,FEMALE,51.0,BLACK
1004364,MALE,25.0,BLACK
1004365,MALE,,BLACK
1004369,MALE,26.0,BLACK
1004390,MALE,28.0,BLACK
1004391,MALE,,BLACK
1004394,MALE,24.0,BLACK
1004399,FEMALE,89.0,BLACK
1004402,FEMALE,26.0,BLACK
1004411,MALE,29.0,BLACK
1004418,MALE,50.0,HISPANIC
1004420,MALE,22.0,BLACK
1004421,FEMALE,25.0,HISPANIC
1004421,FEMALE,27.0,HISPANIC
1004422,MALE,32.0,BLACK
1004426,MALE,40.0,BLACK
1004431,MALE,55.0,
1004435,FEMALE,,HISPANIC
1004436,MALE,26.0,BLACK
1004437,FEMALE,25.0,BLACK
1004442,MALE,24.0,BLACK
1004443,MALE,29.0,BLACK
1004462,MALE,22.0,BLACK
1004469,MALE,34.0,BLACK
1004470,MALE,,HISPANIC
1004470,FEMALE,,HISPANIC
1004470,MALE,39.0,HISPANIC
1004471,FEMALE,51.0,BLACK
1004472,MALE,42.0,BLACK
1004487,MALE,22.0,BLACK
1004496,FEMALE,23.0,HISPANIC
1004500,MALE,59.0,BLACK
1004502,FEMALE,53.0,BLACK
1004515,MALE,51.0,BLACK
1004518,FEMALE,24.0,BLACK
1004519,MALE,,HISPANIC
1004530,MALE,34.0,BLACK
1004532,MALE,39.0,BLACK
1004541,MALE,25.0,BLACK
1004543,MALE,24.0,BLACK
1004544,FEMALE,47.0,BLACK
1004548,MALE,,WHITE
1004557,MALE,38.0,BLACK
1004559,FEMALE,,BLACK
1004559,FEMALE,25.0,BLACK
1004575,MALE,28.0,HISPANIC
1004592,FEMALE,51.0,BLACK
1004594,MALE,36.0,BLACK
1004594,MALE,29.0,BLACK
1004626,MALE,36.0,BLACK
1004647,MALE,40.0,HISPANIC
1004648,FEMALE,,WHITE
1004651,MALE,45.0,BLACK
1004653,MALE,37.0,BLACK
1004654,MALE,47.0,WHITE
1004661,MALE,29.0,BLACK
1004670,MALE,,HISPANIC
1004679,MALE,28.0,HISPANIC
1004683,MALE,41.0,BLACK
1004686,MALE,52.0,WHITE
1004686,MALE,37.0,BLACK
1004686,FEMALE,28.0,BLACK
1004686,FEMALE,45.0,BLACK
1004695,MALE,36.0,HISPANIC
1004698,FEMALE,,
1004702,MALE,44.0,HISPANIC
1004703,MALE,,BLACK
1004712,MALE,,BLACK
1004713,MALE,41.0,BLACK
1004715,FEMALE,25.0,BLACK
1004717,MALE,,
1004718,MALE,28.0,BLACK
1004719,MALE,,
1004720,,,
1004720,MALE,,
1004721,MALE,31.0,HISPANIC
1004735,MALE,,BLACK
1004744,FEMALE,42.0,BLACK
1004746,FEMALE,53.0,WHITE
1004773,MALE,41.0,HISPANIC
1004784,MALE,16.0,BLACK
1004787,MALE,,WHITE
1004788,MALE,,
1004789,FEMALE,56.0,BLACK
1004790,MALE,77.0,HISPANIC
1004798,FEMALE,92.0,WHITE
1004804,FEMALE,,BLACK
1004817,FEMALE,23.0,BLACK
1004818,MALE,23.0,BLACK
1004819,MALE,89.0,WHITE
1004819,MALE,56.0,BLACK
1004820,MALE,61.0,BLACK
1004825,MALE,,BLACK
1004838,MALE,49.0,BLACK
1004858,MALE,,BLACK
1004864,MALE,34.0,NATIVE AMERICAN/ALASKAN NATIVE
1004868,MALE,25.0,BLACK
1004872,MALE,21.0,BLACK
1004873,MALE,,BLACK
1004888,FEMALE,,HISPANIC
1004888,FEMALE,,HISPANIC
1004889,MALE,53.0,WHITE
1004893,FEMALE,,BLACK
1004894,MALE,25.0,BLACK
1004904,MALE,,BLACK
1004909,MALE,49.0,BLACK
1004922,MALE,51.0,BLACK
1004922,FEMALE,36.0,BLACK
1004925,MALE,35.0,WHITE
1004929,FEMALE,,BLACK
1004931,FEMALE,,WHITE
1004932,MALE,26.0,HISPANIC
1004939,MALE,44.0,BLACK
1004953,MALE,30.0,BLACK
1004954,MALE,50.0,BLACK
1004957,MALE,25.0,BLACK
1004963,FEMALE,32.0,BLACK
1004966,FEMALE,,HISPANIC
1004968,FEMALE,22.0,BLACK
1004970,MALE,,BLACK
1004982,FEMALE,,
1004984,MALE,26.0,BLACK
1004985,MALE,30.0,BLACK
1004990,MALE,25.0,BLACK
1004995,MALE,24.0,WHITE
1004996,MALE,27.0,HISPANIC
1004998,MALE,26.0,BLACK
1005006,FEMALE,32.0,BLACK
1005006,MALE,13.0,BLACK
1005006,MALE,22.0,BLACK
1005009,MALE,22.0,BLACK
1005011,MALE,,
1005011,FEMALE,,
1005014,MALE,39.0,BLACK
1005028,MALE,55.0,WHITE
1005036,MALE,23.0,WHITE
1005045,MALE,26.0,BLACK
1005046,FEMALE,54.0,HISPANIC
1005049,MALE,25.0,BLACK
1005050,MALE,23.0,ASIAN/PACIFIC ISLANDER
1005053,MALE,,BLACK
1005056,FEMALE,,HISPANIC
1005061,MALE,,BLACK
1005061,FEMALE,,HISPANIC
1005061,MALE,,HISPANIC
1005061,MALE,,HISPANIC
1005061,FEMALE,,HISPANIC
1005062,MALE,62.0,HISPANIC
1005063,FEMALE,20.0,BLACK
1005063,FEMALE,22.0,BLACK
1005075,MALE,26.0,BLACK
1005082,MALE,24.0,BLACK
1005088,FEMALE,38.0,BLACK
1005111,FEMALE,50.0,WHITE
1005114,MALE,26.0,BLACK
1005117,FEMALE,,BLACK
1005118,MALE,27.0,BLACK
1005130,FEMALE,80.0,BLACK
1005133,MALE,,
1005136,MALE,49.0,BLACK
1005140,MALE,36.0,WHITE
1005144,FEMALE,28.0,BLACK
1005145,MALE,26.0,BLACK
1005147,FEMALE,27.0,BLACK
1005148,MALE,40.0,BLACK
1005149,MALE,26.0,BLACK
1005151,MALE,53.0,BLACK
1005165,FEMALE,26.0,BLACK
1005165,FEMALE,24.0,BLACK
1005165,MALE,28.0,BLACK
1005172,MALE,35.0,BLACK
1005173,FEMALE,24.0,BLACK
1005186,MALE,,BLACK
1005188,FEMALE,,
1005191,MALE,,HISPANIC
1005192,MALE,54.0,ASIAN/PACIFIC ISLANDER
1005193,MALE,23.0,BLACK
1005196,FEMALE,21.0,BLACK
1005197,MALE,45.0,WHITE
1005200,MALE,27.0,WHITE
1005203,MALE,23.0,BLACK
1005206,MALE,27.0,BLACK
1005221,FEMALE,24.0,BLACK
1005230,MALE,,BLACK
1005231,MALE,21.0,BLACK
1005233,MALE,29.0,BLACK
1005239,MALE,22.0,HISPANIC
1005244,MALE,24.0,BLACK
1005246,MALE,58.0,BLACK
1005247,FEMALE,,HISPANIC
1005247,MALE,,HISPANIC
1005247,FEMALE,,HISPANIC
1005247,MALE,,HISPANIC
1005247,MALE,,HISPANIC
1005247,MALE,,HISPANIC
1005256,MALE,58.0,BLACK
1005260,MALE,,
1005260,FEMALE,,HISPANIC
1005262,MALE,43.0,BLACK
1005273,FEMALE,,BLACK
1005274,MALE,21.0,BLACK
1005278,MALE,,WHITE
1005280,MALE,26.0,BLACK
1005284,MALE,31.0,BLACK
1005289,MALE,32.0,HISPANIC
1005294,MALE,42.0,BLACK
1005298,MALE,42.0,BLACK
1005309,MALE,29.0,WHITE
1005313,MALE,45.0,HISPANIC
1005334,FEMALE,,BLACK
1005344,FEMALE,28.0,HISPANIC
1005348,MALE,54.0,HISPANIC
1005350,FEMALE,26.0,HISPANIC
1005357,FEMALE,24.0,BLACK
1005369,MALE,52.0,BLACK
1005376,MALE,26.0,BLACK
1005377,MALE,61.0,BLACK
1005378,MALE,50.0,BLACK
1005379,MALE,38.0,BLACK
1005383,MALE,69.0,BLACK
1005384,FEMALE,26.0,BLACK
1005385,MALE,31.0,BLACK
1005390,MALE,48.0,HISPANIC
1005392,FEMALE,,BLACK
1005393,FEMALE,45.0,BLACK
1005397,MALE,25.0,WHITE
1005405,FEMALE,17.0,BLACK
1005411,MALE,31.0,BLACK
1005419,FEMALE,65.0,WHITE
1005421,FEMALE,26.0,BLACK
1005424,MALE,20.0,BLACK
1005435,MALE,46.0,WHITE
1005436,MALE,,HISPANIC
1005436,FEMALE,,WHITE
1005436,MALE,46.0,HISPANIC
1005444,MALE,45.0,
1005445,MALE,,HISPANIC
1005448,MALE,41.0,WHITE
1005449,FEMALE,26.0,HISPANIC
1005451,MALE,36.0,BLACK
1005455,MALE,31.0,BLACK
1005457,MALE,24.0,BLACK
1005462,FEMALE,25.0,BLACK
1005465,MALE,30.0,BLACK
1005467,FEMALE,78.0,BLACK
1005474,MALE,24.0,BLACK
1005476,MALE,,BLACK
1005483,MALE,17.0,HISPANIC
1005488,MALE,21.0,BLACK
1005495,FEMALE,,WHITE
1005503,MALE,32.0,HISPANIC
1005506,FEMALE,35.0,BLACK
1005508,MALE,,BLACK
1005520,MALE,,WHITE
1005523,MALE,25.0,BLACK
1005534,MALE,39.0,BLACK
1005539,MALE,26.0,BLACK
1005549,FEMALE,45.0,BLACK
1005549,MALE,48.0,BLACK
1005554,FEMALE,32.0,WHITE
1005554,MALE,,BLACK
1005573,FEMALE,27.0,BLACK
1005574,MALE,,BLACK
1005579,MALE,21.0,BLACK
1005582,MALE,,BLACK
1005583,MALE,25.0,BLACK
1005584,MALE,,BLACK
1005584,MALE,39.0,BLACK
1005594,FEMALE,33.0,BLACK
1005595,FEMALE,,BLACK
1005595,MALE,37.0,BLACK
1005596,FEMALE,56.0,WHITE
1005598,MALE,66.0,WHITE
1005598,MALE,67.0,WHITE
1005601,MALE,34.0,BLACK
1005602,MALE,,HISPANIC
1005605,MALE,,WHITE
1005613,MALE,44.0,HISPANIC
1005620,MALE,18.0,BLACK
1005636,MALE,36.0,BLACK
1005637,FEMALE,30.0,HISPANIC
1005641,MALE,28.0,BLACK
1005643,MALE,46.0,BLACK
1005655,FEMALE,59.0,HISPANIC
1005659,MALE,38.0,BLACK
1005663,MALE,27.0,BLACK
1005666,MALE,44.0,BLACK
1005673,MALE,25.0,WHITE
1005674,MALE,36.0,BLACK
1005679,MALE,,BLACK
1005682,MALE,34.0,BLACK
1005687,MALE,29.0,BLACK
1005699,MALE,23.0,HISPANIC
1005707,MALE,49.0,WHITE
1005713,MALE,92.0,WHITE
1005718,MALE,25.0,BLACK
1005718,MALE,28.0,BLACK
1005736,MALE,26.0,HISPANIC
1005737,MALE,30.0,BLACK
1005739,MALE,50.0,BLACK
1005743,MALE,68.0,BLACK
1005746,MALE,23.0,BLACK
1005755,FEMALE,,BLACK
1005757,MALE,,BLACK
1005762,MALE,24.0,BLACK
1005762,MALE,30.0,BLACK
1005764,MALE,42.0,BLACK
1005766,MALE,32.0,BLACK
1005773,MALE,31.0,BLACK
1005774,FEMALE,,HISPANIC
1005781,FEMALE,,WHITE
1005783,FEMALE,63.0,BLACK
1005783,FEMALE,41.0,BLACK
1005784,MALE,57.0,WHITE
1005785,FEMALE,34.0,HISPANIC
1005786,MALE,26.0,WHITE
1005798,MALE,29.0,BLACK
1005806,FEMALE,31.0,BLACK
1005807,MALE,,BLACK
1005811,FEMALE,34.0,BLACK
1005811,FEMALE,28.0,BLACK
1005812,FEMALE,76.0,WHITE
1005816,MALE,,BLACK
1005833,MALE,23.0,BLACK
1005834,FEMALE,45.0,BLACK
1005840,MALE,33.0,BLACK
1005845,MALE,,WHITE
1005846,FEMALE,,BLACK
1005851,MALE,51.0,WHITE
1005862,MALE,20.0,BLACK
1005865,FEMALE,,WHITE
1005872,MALE,24.0,BLACK
1005873,MALE,,WHITE
1005891,MALE,23.0,BLACK
1005892,MALE,22.0,BLACK
1005903,MALE,,
1005908,FEMALE,55.0,BLACK
1005908,MALE,36.0,BLACK
1005909,MALE,,BLACK
1005909,MALE,,BLACK
1005918,MALE,26.0,HISPANIC
1005920,MALE,29.0,BLACK
1005921,MALE,39.0,BLACK
1005932,FEMALE,23.0,BLACK
1005935,FEMALE,26.0,BLACK
1005936,MALE,24.0,
1005938,MALE,34.0,BLACK
1005940,MALE,41.0,HISPANIC
1005947,MALE,19.0,BLACK
1005957,FEMALE,61.0,BLACK
1005958,MALE,15.0,BLACK
1005960,MALE,26.0,BLACK
1005966,MALE,36.0,BLACK
1005986,FEMALE,,BLACK
1005987,MALE,25.0,HISPANIC
1005988,MALE,33.0,BLACK
1005988,FEMALE,26.0,BLACK
1005991,MALE,,BLACK
1005992,FEMALE,38.0,BLACK
1006016,MALE,26.0,BLACK
1006029,MALE,34.0,BLACK
1006035,FEMALE,,HISPANIC
1006035,MALE,,HISPANIC
1006037,FEMALE,28.0,BLACK
1006039,FEMALE,25.0,WHITE
1006050,FEMALE,39.0,BLACK
1006050,FEMALE,34.0,BLACK
1006051,MALE,28.0,BLACK
1006053,FEMALE,26.0,BLACK
1006066,MALE,46.0,BLACK
1006068,MALE,24.0,BLACK
1006074,FEMALE,25.0,BLACK
1006078,FEMALE,45.0,BLACK
1006088,MALE,25.0,BLACK
1006091,FEMALE,31.0,BLACK
1006099,FEMALE,27.0,BLACK
1006099,MALE,27.0,BLACK
1006099,FEMALE,24.0,BLACK
1006135,MALE,26.0,WHITE
1006145,MALE,,WHITE
1006145,FEMALE,25.0,WHITE
1006146,MALE,25.0,BLACK
1006147,MALE,23.0,BLACK
1006148,MALE,22.0,BLACK
1006151,MALE,35.0,BLACK
1006153,FEMALE,,BLACK
1006158,MALE,25.0,BLACK
1006159,MALE,10.0,BLACK
1006165,MALE,50.0,BLACK
1006175,MALE,35.0,WHITE
1006175,MALE,,WHITE
1006176,MALE,,BLACK
1006193,MALE,36.0,BLACK
1006202,MALE,23.0,BLACK
1006204,FEMALE,25.0,BLACK
1006204,FEMALE,27.0,BLACK
1006221,MALE,28.0,BLACK
1006233,MALE,,BLACK
1006235,MALE,,HISPANIC
1006237,MALE,,BLACK
1006252,MALE,43.0,BLACK
1006271,MALE,42.0,BLACK
1006274,MALE,25.0,BLACK
1006284,MALE,31.0,BLACK
1006290,MALE,,BLACK
1006293,MALE,35.0,BLACK
1006295,FEMALE,36.0,BLACK
1006306,FEMALE,83.0,WHITE
1006314,MALE,23.0,BLACK
1006321,MALE,28.0,BLACK
1006322,MALE,30.0,WHITE
1006327,MALE,37.0,BLACK
1006328,FEMALE,25.0,BLACK
1006332,MALE,43.0,BLACK
1006344,MALE,16.0,BLACK
1006347,MALE,91.0,BLACK
1006353,FEMALE,41.0,BLACK
1006356,FEMALE,,WHITE
1006357,MALE,56.0,BLACK
1006359,MALE,34.0,BLACK
1006366,FEMALE,,BLACK
1006378,FEMALE,,BLACK
1006378,MALE,,BLACK
1006392,MALE,45.0,BLACK
1006393,MALE,64.0,BLACK
1006394,MALE,62.0,WHITE
1006398,FEMALE,25.0,BLACK
1006399,FEMALE,,
1006401,MALE,34.0,BLACK
1006403,MALE,26.0,BLACK
1006413,MALE,32.0,BLACK
1006413,MALE,,BLACK
1006416,MALE,21.0,BLACK
1006416,MALE,21.0,BLACK
1006419,MALE,26.0,HISPANIC
1006419,MALE,27.0,HISPANIC
1006419,FEMALE,28.0,HISPANIC
1006419,FEMALE,27.0,HISPANIC
1006420,MALE,,WHITE
1006426,MALE,60.0,WHITE
1006428,MALE,36.0,WHITE
1006429,MALE,25.0,BLACK
1006445,MALE,,HISPANIC
1006446,FEMALE,49.0,BLACK
1006446,MALE,55.0,BLACK
1006452,MALE,43.0,BLACK
1006469,FEMALE,36.0,BLACK
1006478,MALE,26.0,BLACK
1006481,FEMALE,25.0,BLACK
1006487,MALE,22.0,BLACK
1006498,MALE,43.0,BLACK
1006499,MALE,37.0,BLACK
1006510,FEMALE,32.0,BLACK
1006510,MALE,25.0,BLACK
1006512,MALE,31.0,BLACK
1006519,MALE,,
1006529,MALE,27.0,BLACK
1006534,MALE,35.0,BLACK
1006536,MALE,55.0,HISPANIC
1006536,FEMALE,58.0,WHITE
1006537,MALE,61.0,HISPANIC
1006538,FEMALE,23.0,BLACK
1006542,MALE,43.0,HISPANIC
1006561,FEMALE,39.0,BLACK
1006567,MALE,27.0,BLACK
1006579,MALE,,WHITE
1006591,FEMALE,39.0,BLACK
1006591,MALE,40.0,BLACK
1006604,MALE,23.0,BLACK
1006604,MALE,26.0,BLACK
1006604,MALE,31.0,BLACK
1006604,MALE,29.0,BLACK
1006604,MALE,28.0,BLACK
1006604,FEMALE,42.0,BLACK
1006605,MALE,24.0,BLACK
1006617,MALE,30.0,HISPANIC
1006627,FEMALE,27.0,BLACK
1006635,FEMALE,49.0,WHITE
1006637,MALE,52.0,BLACK
1006639,MALE,26.0,BLACK
1006642,MALE,,BLACK
1006649,FEMALE,24.0,BLACK
1006665,FEMALE,21.0,BLACK
1006665,MALE,48.0,BLACK
1006675,MALE,,BLACK
1006680,MALE,27.0,BLACK
1006682,MALE,13.0,BLACK
1006701,MALE,33.0,WHITE
1006718,MALE,41.0,BLACK
1006723,MALE,53.0,BLACK
1006725,FEMALE,,WHITE
1006725,FEMALE,61.0,WHITE
1006727,MALE,23.0,BLACK
1006727,FEMALE,22.0,BLACK
1006730,FEMALE,45.0,WHITE
1006733,MALE,,WHITE
1006734,MALE,,BLACK
1006746,MALE,28.0,BLACK
1006748,FEMALE,,
1006752,MALE,34.0,BLACK
1006766,MALE,51.0,BLACK
1006775,MALE,30.0,BLACK
1006775,MALE,26.0,BLACK
1006776,MALE,24.0,BLACK
1006776,MALE,25.0,BLACK
1006779,FEMALE,62.0,WHITE
1006781,FEMALE,37.0,WHITE
1006782,MALE,37.0,HISPANIC
1006785,MALE,24.0,
1006787,MALE,27.0,HISPANIC
1006788,MALE,25.0,BLACK
1006795,MALE,27.0,WHITE
1006796,MALE,25.0,BLACK
1006824,MALE,,BLACK
1006824,MALE,24.0,BLACK
1006833,MALE,36.0,BLACK
1006834,MALE,35.0,BLACK
1006835,FEMALE,,BLACK
1006840,MALE,57.0,BLACK
1006841,MALE,30.0,BLACK
1006850,MALE,38.0,BLACK
1006855,FEMALE,29.0,BLACK
1006866,MALE,23.0,BLACK
1006875,MALE,33.0,BLACK
1006877,MALE,34.0,WHITE
1006881,MALE,58.0,HISPANIC
1006886,MALE,23.0,BLACK
1006887,MALE,,BLACK
1006901,MALE,,
1006902,MALE,23.0,BLACK
1006902,FEMALE,38.0,BLACK
1006902,MALE,43.0,BLACK
1006916,FEMALE,35.0,BLACK
1006916,FEMALE,36.0,BLACK
1006920,MALE,24.0,BLACK
1006927,MALE,27.0,HISPANIC
1006932,MALE,,BLACK
1006948,MALE,33.0,BLACK
1006951,FEMALE,,BLACK
1006960,MALE,,BLACK
1006975,MALE,21.0,BLACK
1006975,MALE,22.0,BLACK
1006975,MALE,24.0,BLACK
1006979,MALE,30.0,BLACK
1006980,FEMALE,45.0,BLACK
1006980,FEMALE,34.0,WHITE
1006982,MALE,22.0,BLACK
1006990,MALE,,WHITE
1007000,MALE,,BLACK
1007014,MALE,74.0,HISPANIC
1007017,MALE,59.0,BLACK
1007020,MALE,,BLACK
1007020,MALE,,BLACK
1007024,MALE,,
1007025,MALE,,
1007026,MALE,,
1007032,MALE,,HISPANIC
1007033,MALE,24.0,BLACK
1007041,FEMALE,27.0,BLACK
1007041,FEMALE,27.0,BLACK
1007041,MALE,,BLACK
1007041,MALE,27.0,BLACK
1007053,MALE,34.0,BLACK
1007054,MALE,31.0,BLACK
1007059,MALE,,BLACK
1007059,MALE,,BLACK
1007064,MALE,35.0,BLACK
1007068,FEMALE,,
1007069,MALE,,
1007070,MALE,,
1007072,MALE,48.0,BLACK
1007087,MALE,,BLACK
1007107,MALE,47.0,BLACK
1007113,MALE,30.0,BLACK
1007125,MALE,16.0,BLACK
1007128,MALE,38.0,BLACK
1007131,MALE,19.0,HISPANIC
1007136,MALE,32.0,HISPANIC
1007140,MALE,56.0,BLACK
1007144,FEMALE,,BLACK
1007151,MALE,31.0,BLACK
1007157,MALE,50.0,BLACK
1007161,MALE,23.0,WHITE
1007163,MALE,25.0,BLACK
1007172,MALE,37.0,BLACK
1007176,FEMALE,23.0,BLACK
1007177,MALE,47.0,HISPANIC
1007191,MALE,22.0,BLACK
1007195,MALE,31.0,BLACK
1007199,MALE,26.0,HISPANIC
1007204,MALE,,HISPANIC
1007204,MALE,,HISPANIC
1007212,MALE,21.0,HISPANIC
1007214,MALE,,BLACK
1007225,FEMALE,,BLACK
1007225,MALE,30.0,BLACK
1007232,MALE,,BLACK
1007243,FEMALE,,BLACK
1007245,MALE,23.0,HISPANIC
1007246,MALE,33.0,BLACK
1007253,MALE,,
1007254,MALE,,
1007255,FEMALE,,
1007256,MALE,32.0,BLACK
1007259,FEMALE,,HISPANIC
1007280,FEMALE,,BLACK
1007280,FEMALE,,BLACK
1007287,MALE,,
1007288,MALE,,
1007289,MALE,,BLACK
1007310,MALE,,HISPANIC
1007312,MALE,27.0,BLACK
1007318,MALE,27.0,BLACK
1007318,MALE,,BLACK
1007323,MALE,26.0,BLACK
1007336,MALE,22.0,BLACK
1007341,MALE,26.0,BLACK
1007344,FEMALE,40.0,WHITE
1007344,FEMALE,38.0,WHITE
1007349,MALE,37.0,HISPANIC
1007351,MALE,26.0,BLACK
1007354,MALE,31.0,BLACK
1007365,MALE,45.0,BLACK
1007368,FEMALE,28.0,BLACK
1007372,MALE,25.0,HISPANIC
1007374,MALE,45.0,WHITE
1007383,MALE,,BLACK
1007398,MALE,,HISPANIC
1007398,MALE,,HISPANIC
1007398,FEMALE,,HISPANIC
1007399,MALE,,HISPANIC
1007403,MALE,26.0,BLACK
1007421,FEMALE,22.0,BLACK
1007426,FEMALE,47.0,BLACK
1007426,FEMALE,43.0,BLACK
1007442,MALE,,BLACK
1007442,FEMALE,,BLACK
1007442,MALE,,BLACK
1007443,FEMALE,,BLACK
1007445,MALE,25.0,BLACK
1007459,MALE,27.0,BLACK
1007462,MALE,,
1007468,MALE,41.0,WHITE
1007470,MALE,26.0,BLACK
1007475,MALE,,BLACK
1007492,MALE,30.0,BLACK
1007498,FEMALE,25.0,BLACK
1007500,FEMALE,66.0,HISPANIC
1007511,MALE,,WHITE
1007512,FEMALE,,
1007525,FEMALE,24.0,WHITE
1007528,MALE,,
1007528,MALE,25.0,WHITE
1007536,MALE,33.0,HISPANIC
1007537,MALE,,BLACK
1007543,MALE,56.0,WHITE
1007551,MALE,58.0,HISPANIC
1007555,MALE,38.0,HISPANIC
1007561,MALE,,BLACK
1007570,MALE,26.0,WHITE
1007583,MALE,,WHITE
1007583,MALE,,WHITE
1007597,MALE,70.0,BLACK
1007600,FEMALE,,BLACK
1007600,FEMALE,23.0,BLACK
1007600,FEMALE,23.0,BLACK
1007602,FEMALE,15.0,BLACK
1007620,FEMALE,27.0,BLACK
1007620,FEMALE,26.0,BLACK
1007624,MALE,26.0,BLACK
1007634,FEMALE,22.0,HISPANIC
1007635,FEMALE,38.0,WHITE
1007635,MALE,36.0,BLACK
1007636,FEMALE,22.0,HISPANIC
1007655,FEMALE,,HISPANIC
1007660,MALE,,BLACK
1007660,MALE,,BLACK
1007673,MALE,24.0,BLACK
1007674,MALE,26.0,BLACK
1007676,MALE,,
1007677,FEMALE,50.0,BLACK
1007678,MALE,46.0,BLACK
1007679,FEMALE,31.0,
1007679,MALE,,
1007679,FEMALE,32.0,BLACK
1007679,FEMALE,,
1007687,MALE,32.0,WHITE
1007688,MALE,25.0,BLACK
1007699,MALE,24.0,BLACK
1007711,MALE,23.0,BLACK
1007713,MALE,,HISPANIC
1007713,FEMALE,,HISPANIC
1007713,MALE,,HISPANIC
1007724,MALE,21.0,BLACK
1007739,MALE,38.0,BLACK
1007742,MALE,28.0,BLACK
1007759,MALE,25.0,BLACK
1007760,MALE,25.0,BLACK
1007768,MALE,34.0,BLACK
1007770,MALE,32.0,BLACK
1007784,MALE,,WHITE
1007786,MALE,24.0,BLACK
1007791,MALE,,BLACK
1007797,FEMALE,23.0,WHITE
1007813,MALE,26.0,BLACK
1007813,MALE,31.0,BLACK
1007820,MALE,25.0,BLACK
1007836,MALE,24.0,BLACK
1007841,MALE,56.0,BLACK
1007843,MALE,24.0,BLACK
1007850,MALE,24.0,BLACK
1007881,MALE,39.0,BLACK
1007890,FEMALE,,BLACK
1007890,MALE,32.0,BLACK
1007899,MALE,38.0,BLACK
1007900,MALE,26.0,BLACK
1007900,FEMALE,25.0,BLACK
1007902,FEMALE,24.0,HISPANIC
1007906,FEMALE,25.0,BLACK
1007906,FEMALE,30.0,WHITE
1007912,MALE,29.0,BLACK
1007917,FEMALE,,WHITE
1007928,FEMALE,31.0,BLACK
1007928,MALE,32.0,BLACK
1007940,FEMALE,58.0,BLACK
1007941,MALE,26.0,BLACK
1007943,MALE,,BLACK
1007949,MALE,26.0,HISPANIC
1007951,FEMALE,30.0,BLACK
1007959,MALE,30.0,BLACK
1007969,MALE,27.0,BLACK
1007970,MALE,32.0,BLACK
1007977,MALE,23.0,BLACK
1007977,MALE,22.0,BLACK
1007978,FEMALE,33.0,HISPANIC
1007978,MALE,34.0,HISPANIC
1007979,MALE,51.0,BLACK
