subject_ID,list_of_trr_id,gender,race,age,pb,subcats,age_band
4339.0,"10495,10496,10497,",FEMALE,BLACK,31.0,0.0,"4.2, 3.3",30-39
4340.0,"10498,",MALE,BLACK,37.0,1.0,4.2,30-39
36709.0,"10499,",FEMALE,BLACK,34.0,0.0,"4.2, 3.3",30-39
36708.0,"10500,",FEMALE,BLACK,71.0,0.0,2.0,70+
36710.0,"10502,",MALE,BLACK,20.0,0.0,"4.2, 5.1",20-29
36712.0,"10503,",MALE,BLACK,28.0,1.0,"2.0, 5.3, 4.2, 3.3",20-29
36713.0,"10504,",MALE,BLACK,29.0,0.0,"4.2, 3.3",20-29
4341.0,"10506,10507,",MALE,BLACK,20.0,0.0,"4.2, 4.1, 3.3",20-29
36711.0,"10508,10509,",MALE,BLACK,25.0,0.0,3.3,20-29
36714.0,"10510,",MALE,BLACK,23.0,0.0,4.2,20-29
36715.0,"10511,",MALE,BLACK,23.0,0.0,"4.2, 3.3",20-29
36716.0,"10513,10515,",MALE,HISPANIC,29.0,0.0,"2.0, 4.2, 5.3",20-29
4342.0,"10514,10516,",FEMALE,BLACK,35.0,0.0,4.2,30-39
36717.0,"10517,",MALE,WHITE,31.0,0.0,"4.2, 3.3",30-39
4343.0,"10521,",MALE,BLACK,22.0,0.0,4.2,20-29
4344.0,"10522,",MALE,BLACK,35.0,0.0,4.2,30-39
4345.0,"10524,",MALE,BLACK,19.0,0.0,"4.2, 3.3",<20
4346.0,"10525,10526,",MALE,HISPANIC,36.0,0.0,4.1,30-39
4347.0,"10527,",FEMALE,BLACK,20.0,0.0,"2.0, 4.2, 4.1",20-29
36718.0,"10529,10530,10533,",MALE,HISPANIC,20.0,0.0,"4.2, 3.3",20-29
4348.0,"10535,",MALE,BLACK,23.0,0.0,"2.0, 4.2",20-29
4349.0,"10536,",MALE,BLACK,40.0,1.0,"4.2, 3.3",40-49
4350.0,"10539,10540,",FEMALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
4351.0,"10541,",MALE,HISPANIC,27.0,0.0,5.3,20-29
4352.0,"10542,",MALE,HISPANIC,21.0,1.0,"2.0, 6.0",20-29
4353.0,"10543,10544,",FEMALE,BLACK,43.0,0.0,"4.2, 3.3",40-49
4354.0,"10545,10546,",MALE,BLACK,28.0,1.0,4.2,20-29
4355.0,"10547,10548,",MALE,BLACK,37.0,0.0,4.2,30-39
4356.0,"10549,10550,10551,",MALE,BLACK,54.0,0.0,4.2,50-59
4357.0,"10553,",MALE,BLACK,33.0,0.0,4.2,30-39
4358.0,"10554,10556,",MALE,BLACK,40.0,0.0,5.1,40-49
4359.0,"10557,",MALE,BLACK,23.0,1.0,"4.2, 3.3",20-29
4360.0,"10558,10559,10560,",MALE,BLACK,21.0,1.0,"3.3, 5.2, 5.3, 4.2, 5.1",20-29
4361.0,"10561,",MALE,BLACK,30.0,0.0,,30-39
4362.0,"10562,10563,",MALE,HISPANIC,21.0,0.0,"4.2, 3.3",20-29
4363.0,"10564,10565,",MALE,BLACK,31.0,0.0,"4.1, 3.3, 3.2",30-39
4364.0,"10566,10567,",FEMALE,BLACK,21.0,0.0,"4.2, 3.3",20-29
4365.0,"10568,",FEMALE,BLACK,36.0,0.0,"4.2, 5.2",30-39
4366.0,"10569,",MALE,BLACK,43.0,0.0,4.2,40-49
4367.0,"10570,",MALE,HISPANIC,30.0,0.0,"4.2, 5.1",30-39
4368.0,"10571,10573,",MALE,BLACK,38.0,0.0,4.1,30-39
36720.0,"10572,",MALE,BLACK,21.0,0.0,"4.2, 3.3, 5.2",20-29
36719.0,"10574,",FEMALE,BLACK,21.0,0.0,"4.2, 3.3",20-29
4369.0,"10577,",FEMALE,BLACK,23.0,0.0,"4.2, 3.3, 5.3, 5.1",20-29
4370.0,"10578,",FEMALE,BLACK,24.0,0.0,"4.2, 3.3",20-29
4371.0,"10579,",FEMALE,BLACK,20.0,1.0,"4.2, 3.3",20-29
4372.0,"10580,",MALE,BLACK,31.0,0.0,"4.2, 4.1, 5.1",30-39
4373.0,"10581,",MALE,BLACK,30.0,1.0,5.3,30-39
36722.0,"10582,",MALE,BLACK,27.0,0.0,"2.0, 4.2, 3.3",20-29
36721.0,"10583,",FEMALE,BLACK,27.0,0.0,"4.2, 3.3",20-29
4374.0,"10584,",MALE,BLACK,20.0,0.0,"2.0, 4.2",20-29
4375.0,"10585,",MALE,BLACK,28.0,0.0,"2.0, 4.2",20-29
4376.0,"10587,",MALE,BLACK,47.0,0.0,4.2,40-49
4377.0,"10588,10589,",MALE,BLACK,19.0,0.0,4.2,<20
4378.0,"10590,",MALE,HISPANIC,27.0,0.0,3.3,20-29
4379.0,"10591,",MALE,HISPANIC,37.0,0.0,"2.0, 4.2",30-39
36723.0,"10592,10596,",MALE,HISPANIC,34.0,0.0,"2.0, 4.2, 3.3, 5.3",30-39
36724.0,"10593,10597,",MALE,HISPANIC,22.0,0.0,"4.2, 3.3",20-29
36725.0,"10594,10595,",MALE,HISPANIC,22.0,0.0,"4.2, 3.3",20-29
4380.0,"10598,10599,10600,",MALE,HISPANIC,25.0,0.0,"4.2, 3.3",20-29
4381.0,"10601,",MALE,HISPANIC,32.0,0.0,"4.2, 4.1",30-39
4382.0,"10602,10603,",MALE,WHITE,55.0,0.0,"2.0, 4.2, 5.1",50-59
4383.0,"10604,10606,",FEMALE,WHITE,48.0,0.0,4.1,40-49
4384.0,"10605,",MALE,BLACK,57.0,0.0,"2.0, 3.3, 5.1",50-59
4385.0,"10607,10608,",MALE,BLACK,42.0,0.0,"4.2, 3.3",40-49
4386.0,"10612,",MALE,BLACK,20.0,0.0,"4.2, 3.3",20-29
4387.0,"10613,",FEMALE,BLACK,21.0,0.0,"4.2, 3.3",20-29
36727.0,"10614,",MALE,BLACK,51.0,0.0,"5.3, 4.2, 3.3",50-59
36726.0,"10615,",MALE,BLACK,54.0,0.0,"3.3, 5.2, 2.0, 5.3, 5.1",50-59
36728.0,"10616,10617,",FEMALE,BLACK,30.0,0.0,"4.2, 3.3",30-39
4388.0,"10618,",MALE,BLACK,28.0,1.0,"4.2, 3.3",20-29
36729.0,"10619,10622,10624,",FEMALE,BLACK,47.0,0.0,4.2,40-49
36730.0,"10620,",MALE,BLACK,28.0,0.0,"2.0, 4.2, 5.1",20-29
36731.0,"10621,10623,10625,",MALE,BLACK,26.0,0.0,4.2,20-29
4389.0,"10627,",MALE,WHITE,20.0,1.0,"4.2, 4.1, 5.1",20-29
4390.0,"10628,",MALE,BLACK,24.0,0.0,"2.0, 4.2, 3.3",20-29
4391.0,"10629,10630,",MALE,BLACK,47.0,0.0,5.3,40-49
4392.0,"10631,10632,",MALE,HISPANIC,23.0,0.0,3.3,20-29
4393.0,"10633,",MALE,BLACK,18.0,0.0,"4.2, 4.1",<20
4394.0,"10634,",MALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
4395.0,"10635,10636,10637,10638,",MALE,BLACK,40.0,0.0,"4.2, 3.3, 5.3, 5.1",40-49
4396.0,"10639,10640,10641,",MALE,BLACK,37.0,0.0,"3.3, 5.1",30-39
36732.0,"10642,",MALE,BLACK,28.0,0.0,4.2,20-29
4397.0,"10643,10644,",MALE,HISPANIC,29.0,0.0,4.1,20-29
36733.0,"10645,",MALE,BLACK,22.0,0.0,,20-29
4398.0,"10646,",MALE,BLACK,25.0,0.0,4.1,20-29
4399.0,"10648,",FEMALE,BLACK,18.0,0.0,"4.2, 3.3",<20
4400.0,"10649,10651,10652,10653,",MALE,BLACK,24.0,0.0,4.2,20-29
36735.0,"10650,10655,",MALE,BLACK,42.0,0.0,"4.2, 3.3",40-49
36734.0,"10654,",MALE,BLACK,63.0,0.0,"4.2, 3.3",60-69
36698.0,"10657,",MALE,BLACK,19.0,0.0,"4.2, 3.3",<20
4401.0,"10662,",MALE,HISPANIC,22.0,1.0,"4.2, 3.3, 5.1",20-29
36736.0,"10663,10665,",MALE,HISPANIC,38.0,0.0,"5.3, 4.2, 3.3",30-39
4402.0,"10664,10666,",MALE,BLACK,30.0,0.0,"4.2, 4.1",30-39
4403.0,"10668,",MALE,BLACK,25.0,0.0,"4.2, 4.1",20-29
4404.0,"10670,",MALE,WHITE,25.0,0.0,4.2,20-29
4405.0,"10671,",MALE,BLACK,41.0,0.0,4.2,40-49
4406.0,"10672,10673,",MALE,BLACK,19.0,0.0,,<20
4407.0,"10674,",MALE,BLACK,18.0,0.0,"4.2, 3.3",<20
4408.0,"10675,10676,",MALE,BLACK,24.0,0.0,"5.1, 4.2, 3.3, 5.3",20-29
4409.0,"10677,10678,",MALE,BLACK,18.0,0.0,"4.2, 4.1, 3.3",<20
4410.0,"10679,",MALE,HISPANIC,24.0,0.0,"4.2, 4.1, 3.3, 5.1",20-29
4411.0,"10680,",MALE,BLACK,41.0,0.0,"4.2, 5.2, 5.1",40-49
4412.0,"10681,",MALE,HISPANIC,21.0,0.0,5.3,20-29
4413.0,"10686,",MALE,BLACK,37.0,1.0,"4.2, 3.3",30-39
4414.0,"10687,10689,",MALE,BLACK,18.0,0.0,"4.2, 3.3, 5.1",<20
4415.0,"10688,",MALE,BLACK,19.0,0.0,"4.2, 4.1, 3.3",<20
4416.0,"10690,",MALE,BLACK,46.0,0.0,"4.2, 5.1",40-49
4417.0,"10692,",FEMALE,BLACK,30.0,0.0,4.2,30-39
4418.0,"10696,",MALE,HISPANIC,23.0,0.0,"4.2, 4.1, 3.3",20-29
4419.0,"10699,10701,",MALE,WHITE,35.0,0.0,4.2,30-39
4420.0,"10700,",MALE,BLACK,29.0,0.0,"3.3, 5.1",20-29
4421.0,"10702,",MALE,BLACK,32.0,0.0,"2.0, 4.2",30-39
4422.0,"10703,",MALE,HISPANIC,18.0,0.0,4.2,<20
4423.0,"10704,",MALE,BLACK,34.0,0.0,4.2,30-39
4424.0,"10705,10706,",MALE,BLACK,19.0,1.0,"3.3, 2.0, 4.1, 4.2, 5.1",<20
4425.0,"10707,",FEMALE,BLACK,46.0,1.0,"3.1, 3.3, 5.2, 2.0, 5.3, 4.1, 4.2, 5.1",40-49
4426.0,"10708,",MALE,BLACK,21.0,0.0,3.3,20-29
4427.0,"10709,",MALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
4428.0,"10710,",MALE,BLACK,21.0,0.0,2.0,20-29
4429.0,"10711,",MALE,BLACK,21.0,0.0,"4.2, 3.3",20-29
4430.0,"10712,",MALE,BLACK,22.0,0.0,"4.2, 4.1",20-29
4431.0,"10714,10715,",MALE,BLACK,36.0,0.0,4.2,30-39
4432.0,"10716,",MALE,BLACK,19.0,0.0,4.2,<20
4433.0,"10717,10718,",MALE,BLACK,43.0,0.0,"4.2, 4.1, 3.3",40-49
4434.0,"10719,",MALE,HISPANIC,22.0,0.0,"4.2, 4.1",20-29
4435.0,"10720,",MALE,BLACK,44.0,0.0,"4.2, 4.1, 3.3",40-49
4436.0,"10721,",MALE,WHITE,27.0,0.0,2.0,20-29
4437.0,"10722,",MALE,BLACK,23.0,1.0,"4.2, 3.3",20-29
4438.0,"10723,10724,",MALE,BLACK,30.0,0.0,2.0,30-39
4439.0,"10725,10726,",MALE,BLACK,20.0,0.0,"4.2, 3.3, 5.1",20-29
4440.0,"10727,",MALE,BLACK,39.0,0.0,4.2,30-39
4441.0,"10729,",MALE,BLACK,38.0,0.0,"2.0, 4.2, 3.3",30-39
4442.0,"10730,",MALE,BLACK,19.0,0.0,"4.2, 3.3",<20
4443.0,"10733,",MALE,BLACK,50.0,0.0,4.2,50-59
4444.0,"10735,",FEMALE,BLACK,22.0,0.0,2.0,20-29
36738.0,"10736,",FEMALE,WHITE,39.0,0.0,"4.2, 3.3, 5.1",30-39
36739.0,"10738,",FEMALE,WHITE,18.0,0.0,"4.2, 3.3",<20
4445.0,"10739,",MALE,BLACK,19.0,0.0,3.3,<20
4446.0,"10742,",MALE,BLACK,18.0,0.0,"3.1, 5.3, 2.0",<20
4447.0,"10743,10745,",MALE,HISPANIC,35.0,0.0,"4.2, 5.1",30-39
36740.0,"10744,",MALE,BLACK,21.0,0.0,4.2,20-29
36741.0,"10746,",MALE,BLACK,21.0,0.0,4.2,20-29
4448.0,"10748,",MALE,HISPANIC,54.0,0.0,"2.0, 4.2",50-59
4449.0,"10751,",MALE,ASIAN/PACIFIC ISLANDER,29.0,0.0,2.0,20-29
4450.0,"10752,",MALE,WHITE,32.0,0.0,"4.2, 5.2, 5.1",30-39
36742.0,"10753,",MALE,BLACK,27.0,0.0,"4.2, 3.3, 5.1",20-29
4451.0,"10754,",MALE,WHITE,28.0,0.0,"4.2, 3.3",20-29
4452.0,"10755,",MALE,BLACK,51.0,0.0,"2.0, 4.2, 5.1",50-59
36743.0,"10756,",MALE,BLACK,35.0,1.0,"4.2, 3.3, 5.1",30-39
4453.0,"10757,10758,",MALE,WHITE,44.0,0.0,"4.2, 4.1, 3.3",40-49
4454.0,"10759,",MALE,BLACK,38.0,0.0,"4.2, 3.3",30-39
4455.0,"10760,",FEMALE,WHITE,39.0,1.0,"2.0, 3.3",30-39
4456.0,"10761,",MALE,BLACK,28.0,0.0,"4.2, 3.3",20-29
36744.0,"10762,10763,",MALE,WHITE,44.0,1.0,"4.2, 3.3",40-49
36745.0,"10764,",MALE,WHITE,44.0,1.0,3.3,40-49
4457.0,"10766,10768,",MALE,BLACK,24.0,0.0,"4.1, 3.3",20-29
4458.0,"10767,10769,",MALE,WHITE,27.0,0.0,"4.2, 3.3",20-29
4459.0,"10771,10773,",MALE,BLACK,28.0,0.0,"4.2, 3.3",20-29
4460.0,"10776,",MALE,BLACK,27.0,0.0,4.2,20-29
4461.0,"10778,",MALE,BLACK,24.0,1.0,"4.2, 3.3, 5.1",20-29
36746.0,"10779,",MALE,HISPANIC,29.0,0.0,"4.2, 3.3",20-29
36747.0,"10780,",MALE,HISPANIC,29.0,1.0,"4.2, 3.3, 5.3",20-29
4462.0,"10781,",FEMALE,BLACK,29.0,0.0,"4.2, 3.3",20-29
4463.0,"10782,10784,",FEMALE,BLACK,19.0,0.0,"4.1, 3.3",<20
4464.0,"10783,",MALE,BLACK,23.0,0.0,"2.0, 4.2",20-29
36748.0,"10785,",FEMALE,BLACK,36.0,0.0,4.2,30-39
36749.0,"10786,",MALE,BLACK,36.0,0.0,3.3,30-39
4465.0,"10787,10788,",MALE,BLACK,19.0,0.0,4.2,<20
4467.0,"10790,10791,",MALE,BLACK,25.0,0.0,"4.2, 3.3, 5.1",20-29
4468.0,"10792,",FEMALE,BLACK,20.0,0.0,"4.2, 3.3",20-29
4469.0,"10793,",MALE,BLACK,21.0,0.0,"3.3, 5.2, 5.3, 4.2, 5.1",20-29
4470.0,"10794,",MALE,BLACK,18.0,0.0,2.0,<20
4471.0,"10795,10796,10797,10798,",MALE,HISPANIC,43.0,0.0,"4.2, 3.3",40-49
4472.0,"10799,",MALE,HISPANIC,38.0,0.0,"5.3, 3.3",30-39
4473.0,"10800,",MALE,BLACK,27.0,0.0,"5.3, 4.2, 3.3",20-29
4474.0,"10801,10802,",MALE,BLACK,49.0,0.0,"4.2, 4.1, 3.3",40-49
36750.0,"10803,10805,",MALE,BLACK,28.0,1.0,4.2,20-29
36751.0,"10804,",MALE,HISPANIC,28.0,0.0,"4.2, 3.3",20-29
4475.0,"10806,10808,",MALE,BLACK,22.0,1.0,4.2,20-29
4476.0,"10807,10809,",MALE,BLACK,18.0,0.0,"5.3, 3.3",<20
4477.0,"10810,10811,10812,",MALE,WHITE,30.0,1.0,"4.2, 5.3, 5.1",30-39
4478.0,"10816,10817,",MALE,BLACK,42.0,0.0,4.2,40-49
4479.0,"10818,",MALE,BLACK,33.0,1.0,"4.1, 3.3",30-39
4480.0,"10820,10821,",MALE,BLACK,44.0,0.0,4.1,40-49
4481.0,"10822,10823,10824,10825,",MALE,BLACK,23.0,0.0,"4.2, 3.3",20-29
36752.0,"10826,",FEMALE,BLACK,26.0,0.0,4.2,20-29
36753.0,"10828,",MALE,BLACK,18.0,0.0,"4.2, 3.3",<20
4482.0,"10829,",MALE,BLACK,23.0,0.0,"2.0, 4.2, 3.3",20-29
4483.0,"10830,",MALE,BLACK,23.0,0.0,3.3,20-29
36754.0,"10831,",MALE,BLACK,19.0,0.0,3.3,<20
36755.0,"10832,10833,",MALE,BLACK,20.0,0.0,"4.2, 3.3",20-29
4484.0,"10834,",MALE,WHITE,47.0,0.0,"4.2, 3.3",40-49
4486.0,"10836,",MALE,WHITE,21.0,0.0,2.0,20-29
4487.0,"10837,10838,",MALE,BLACK,49.0,0.0,"2.0, 4.2",40-49
36756.0,"10839,10841,10843,10844,10847,10852,",MALE,BLACK,20.0,0.0,,20-29
36757.0,"10849,10851,",MALE,BLACK,18.0,0.0,"4.2, 5.1",<20
4488.0,"10857,10858,",FEMALE,BLACK,41.0,1.0,"3.1, 5.3, 2.0",40-49
4489.0,"10859,",FEMALE,BLACK,20.0,0.0,4.2,20-29
4490.0,"10860,10861,",MALE,WHITE,59.0,0.0,,50-59
36758.0,"10863,10864,10866,10868,10869,10870,10871,",MALE,WHITE,32.0,0.0,"4.2, 5.1",30-39
36759.0,"10867,",MALE,WHITE,32.0,0.0,4.2,30-39
4491.0,"10872,",MALE,BLACK,35.0,0.0,"4.2, 3.3",30-39
36760.0,"10873,",MALE,BLACK,31.0,0.0,4.2,30-39
36761.0,"10874,",MALE,BLACK,21.0,0.0,4.2,20-29
4492.0,"10875,10876,10877,",MALE,BLACK,21.0,0.0,4.2,20-29
4493.0,"10879,10880,",FEMALE,BLACK,32.0,0.0,4.2,30-39
4494.0,"10881,",FEMALE,BLACK,39.0,0.0,"4.1, 3.3",30-39
4495.0,"10882,",MALE,BLACK,21.0,0.0,4.2,20-29
4496.0,"10883,",MALE,BLACK,25.0,0.0,"4.2, 5.1",20-29
4497.0,"10885,10886,10887,",MALE,ASIAN/PACIFIC ISLANDER,37.0,0.0,"4.2, 3.3, 5.1",30-39
4498.0,"10888,",MALE,BLACK,42.0,0.0,4.2,40-49
4499.0,"10889,10890,",MALE,BLACK,29.0,0.0,"4.2, 3.3",20-29
4500.0,"10891,",MALE,BLACK,18.0,0.0,4.1,<20
4501.0,"10894,10896,",MALE,BLACK,21.0,0.0,"3.3, 5.2, 4.1, 4.2, 5.1",20-29
4502.0,"10897,10898,",MALE,BLACK,45.0,0.0,4.2,40-49
4503.0,"10900,10902,",MALE,BLACK,19.0,0.0,4.2,<20
4504.0,"10901,",FEMALE,HISPANIC,19.0,0.0,4.2,<20
4505.0,"10904,10906,",MALE,BLACK,31.0,0.0,"4.2, 5.1",30-39
4506.0,"10907,",MALE,BLACK,42.0,0.0,4.2,40-49
4507.0,"10909,",MALE,BLACK,35.0,0.0,"4.2, 4.1, 5.1",30-39
36762.0,"10910,10912,",FEMALE,BLACK,20.0,0.0,3.3,20-29
4508.0,"10911,",FEMALE,BLACK,69.0,0.0,4.2,60-69
4509.0,"10913,",FEMALE,HISPANIC,34.0,1.0,"4.2, 3.3",30-39
4510.0,"10914,",MALE,WHITE,36.0,0.0,"4.2, 5.1",30-39
36763.0,"10915,",MALE,WHITE,18.0,1.0,"4.2, 3.3",<20
4511.0,"10916,10919,10921,",MALE,BLACK,24.0,0.0,"4.2, 3.3",20-29
4512.0,"10917,",MALE,WHITE,27.0,0.0,4.2,20-29
4513.0,"10918,",FEMALE,BLACK,34.0,0.0,4.2,30-39
36764.0,"10920,",MALE,WHITE,18.0,1.0,"4.2, 3.3",<20
36765.0,"10922,10924,",MALE,BLACK,34.0,1.0,"4.2, 3.3",30-39
4514.0,"10923,",MALE,BLACK,25.0,0.0,4.2,20-29
36766.0,"10925,10926,",FEMALE,WHITE,36.0,0.0,"4.2, 4.1, 3.3",30-39
36767.0,"10927,",MALE,WHITE,29.0,1.0,"4.2, 3.3",20-29
36768.0,"10928,",MALE,WHITE,29.0,1.0,4.2,20-29
4515.0,"10929,",MALE,BLACK,21.0,0.0,"2.0, 3.3",20-29
4516.0,"10931,10932,",MALE,HISPANIC,22.0,0.0,4.2,20-29
4517.0,"10936,10937,10940,",MALE,BLACK,50.0,0.0,"4.2, 5.1",50-59
4518.0,"10938,10939,",MALE,BLACK,25.0,1.0,"4.2, 4.1",20-29
4519.0,"10943,10944,10945,",MALE,BLACK,27.0,0.0,"4.2, 3.3",20-29
4520.0,"10948,",MALE,BLACK,34.0,1.0,4.2,30-39
4521.0,"10949,",MALE,HISPANIC,20.0,0.0,"4.2, 5.1",20-29
4522.0,"10952,",FEMALE,BLACK,48.0,0.0,"4.2, 5.1",40-49
4523.0,"10953,",MALE,HISPANIC,19.0,0.0,4.2,<20
4524.0,"10954,10955,",MALE,BLACK,23.0,1.0,4.2,20-29
4525.0,"10958,",MALE,BLACK,25.0,0.0,"4.2, 3.3",20-29
36769.0,"10960,",MALE,BLACK,20.0,0.0,4.2,20-29
36770.0,"10961,",FEMALE,BLACK,20.0,0.0,"4.2, 3.3",20-29
4526.0,"10962,",MALE,BLACK,20.0,0.0,4.2,20-29
4527.0,"10963,10964,",FEMALE,BLACK,34.0,0.0,"2.0, 4.2, 4.1",30-39
4528.0,"10965,",MALE,HISPANIC,30.0,0.0,4.2,30-39
4529.0,"10966,",FEMALE,BLACK,20.0,0.0,"4.2, 4.1, 3.3",20-29
4530.0,"10967,10968,",MALE,WHITE,22.0,0.0,2.0,20-29
4531.0,"10971,",MALE,BLACK,23.0,0.0,"4.2, 3.3",20-29
4532.0,"10973,",MALE,BLACK,25.0,1.0,"3.3, 5.2, 2.0, 4.2, 5.1",20-29
36771.0,"10977,",MALE,BLACK,22.0,1.0,4.2,20-29
36772.0,"10978,",MALE,BLACK,23.0,0.0,"3.3, 5.1",20-29
4533.0,"10979,",MALE,BLACK,26.0,0.0,"4.2, 3.3",20-29
4534.0,"10980,",MALE,BLACK,36.0,0.0,"4.2, 4.1, 3.3",30-39
36773.0,"10981,10982,10983,10984,",MALE,BLACK,24.0,0.0,"4.2, 3.3",20-29
4535.0,"10985,10986,",MALE,BLACK,24.0,0.0,4.1,20-29
4536.0,"10987,",MALE,BLACK,67.0,0.0,2.0,60-69
4537.0,"10988,",FEMALE,WHITE,47.0,0.0,"3.3, 5.2, 2.0, 4.1, 4.2",40-49
4538.0,"10990,10991,",MALE,WHITE,43.0,1.0,"4.2, 3.3",40-49
4539.0,"10993,",MALE,HISPANIC,20.0,1.0,"4.2, 3.3",20-29
4540.0,"10994,",MALE,WHITE,49.0,0.0,2.0,40-49
4541.0,"10995,",MALE,HISPANIC,18.0,0.0,5.3,<20
4542.0,"10996,10998,11001,11002,",MALE,BLACK,28.0,0.0,"4.2, 3.3",20-29
4543.0,"10997,10999,",MALE,BLACK,18.0,0.0,"4.2, 5.1",<20
4544.0,"11003,",MALE,BLACK,22.0,0.0,4.2,20-29
4545.0,"11004,",MALE,BLACK,36.0,0.0,"4.2, 5.1",30-39
4546.0,"11005,",MALE,BLACK,25.0,0.0,"4.2, 3.3",20-29
4547.0,"11006,11007,",MALE,BLACK,21.0,0.0,5.3,20-29
4548.0,"11008,",MALE,BLACK,47.0,0.0,"2.0, 4.1",40-49
4549.0,"11009,",FEMALE,BLACK,25.0,0.0,4.2,20-29
4550.0,"11010,",MALE,HISPANIC,22.0,1.0,"4.2, 3.3",20-29
4551.0,"11013,11014,",MALE,BLACK,23.0,1.0,"4.2, 3.3",20-29
4552.0,"11016,11017,11018,11019,",MALE,BLACK,34.0,1.0,"4.2, 3.3",30-39
4553.0,"11021,",MALE,WHITE,26.0,0.0,4.2,20-29
4554.0,"11022,11023,",MALE,BLACK,21.0,0.0,,20-29
36774.0,"11024,",MALE,BLACK,27.0,0.0,"4.2, 3.3",20-29
36775.0,"11025,",FEMALE,BLACK,30.0,0.0,3.3,30-39
4555.0,"11026,",MALE,HISPANIC,32.0,0.0,4.2,30-39
4556.0,"11029,11030,",MALE,BLACK,22.0,1.0,"5.3, 4.1, 4.2, 5.1",20-29
4557.0,"11032,",MALE,HISPANIC,27.0,0.0,"4.2, 4.1",20-29
4558.0,"11033,",FEMALE,BLACK,39.0,0.0,4.2,30-39
4559.0,"11035,",MALE,BLACK,29.0,0.0,"4.2, 4.1, 3.3, 5.1",20-29
4560.0,"11036,11037,11038,",FEMALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
4561.0,"11039,11040,",MALE,WHITE,44.0,1.0,"4.2, 4.1, 3.3",40-49
4562.0,"11041,",MALE,BLACK,26.0,0.0,"4.2, 3.3, 5.3",20-29
4563.0,"11042,11043,11044,11045,11049,",FEMALE,BLACK,23.0,0.0,3.3,20-29
4564.0,"11046,",MALE,HISPANIC,18.0,0.0,3.3,<20
4565.0,"11050,11051,",MALE,HISPANIC,57.0,1.0,"4.2, 4.1, 3.3, 5.1",50-59
4566.0,"11052,",FEMALE,WHITE,28.0,0.0,"4.2, 4.1, 3.3, 5.1",20-29
4567.0,"11053,11054,",FEMALE,BLACK,29.0,1.0,"4.2, 5.1",20-29
4568.0,"11055,",MALE,BLACK,48.0,0.0,"2.0, 3.3",40-49
36776.0,"11056,11057,",MALE,BLACK,27.0,0.0,,20-29
4569.0,"11058,",MALE,WHITE,23.0,1.0,4.2,20-29
4570.0,"11059,",MALE,BLACK,29.0,0.0,"4.2, 5.1",20-29
4571.0,"11060,",FEMALE,BLACK,21.0,0.0,"4.2, 5.1",20-29
4572.0,"11061,",MALE,BLACK,34.0,0.0,"4.2, 3.3",30-39
36778.0,"11062,11063,",MALE,WHITE,29.0,0.0,"4.2, 3.3",20-29
36779.0,"11064,",MALE,WHITE,21.0,1.0,"4.2, 3.3, 5.1",20-29
36777.0,"11065,",MALE,BLACK,29.0,0.0,6.0,20-29
4573.0,"11066,",MALE,BLACK,42.0,0.0,4.2,40-49
4574.0,"11067,11069,11070,11072,",FEMALE,BLACK,44.0,1.0,"4.2, 3.3",40-49
4575.0,"11071,",MALE,BLACK,27.0,0.0,"4.2, 3.3",20-29
4576.0,"11073,",FEMALE,WHITE,28.0,0.0,"4.2, 5.3",20-29
4577.0,"11074,11076,",MALE,BLACK,25.0,0.0,4.2,20-29
4578.0,"11075,",MALE,BLACK,48.0,0.0,4.2,40-49
4579.0,"11077,11078,",MALE,BLACK,18.0,0.0,,<20
4580.0,"11079,",MALE,BLACK,25.0,1.0,"2.0, 4.1, 6.0, 4.2, 5.1",20-29
4581.0,"11080,",MALE,BLACK,36.0,1.0,"4.2, 4.1, 3.3",30-39
4582.0,"11081,",MALE,BLACK,34.0,1.0,"4.2, 3.3",30-39
4583.0,"11082,",MALE,BLACK,19.0,1.0,"4.2, 5.1",<20
4584.0,"11083,11084,11085,11086,",MALE,BLACK,18.0,1.0,"4.2, 3.3",<20
4585.0,"11087,11088,",FEMALE,BLACK,36.0,0.0,"2.0, 4.2",30-39
4586.0,"11090,",MALE,BLACK,29.0,0.0,4.2,20-29
36780.0,"11092,",MALE,BLACK,18.0,0.0,4.2,<20
36781.0,"11093,",FEMALE,BLACK,22.0,0.0,3.3,20-29
4587.0,"11094,11095,",MALE,BLACK,33.0,0.0,"4.2, 3.3",30-39
4588.0,"11096,11097,11098,",MALE,BLACK,21.0,1.0,"4.2, 3.3",20-29
36783.0,"11101,11102,",MALE,WHITE,34.0,0.0,"4.2, 5.1",30-39
36782.0,"11103,",MALE,HISPANIC,34.0,0.0,"5.3, 3.3",30-39
4589.0,"11104,",FEMALE,BLACK,30.0,0.0,"5.3, 4.1, 4.2",30-39
4590.0,"11105,",MALE,BLACK,41.0,1.0,4.2,40-49
4591.0,"11106,11109,",MALE,BLACK,23.0,0.0,"4.2, 3.3, 5.1",20-29
4592.0,"11107,11111,",MALE,BLACK,29.0,0.0,2.0,20-29
36784.0,"11108,11110,",MALE,BLACK,25.0,0.0,3.3,20-29
